@relation arff_backlog-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates

@attribute procmem_read numeric
@attribute winhooks_used numeric
@attribute services_opened numeric
@attribute regkeys_read numeric
@attribute network_connections numeric
@attribute memory_modified numeric
@attribute regkeys_created numeric
@attribute processes_exited numeric
@attribute files_deleted numeric
@attribute regkeys_deleted numeric
@attribute threads numeric
@attribute directories_created numeric
@attribute mutexes_created numeric
@attribute regkeys_opened numeric
@attribute files_created numeric
@attribute services_modified numeric
@attribute files_opened numeric
@attribute files_copied numeric
@attribute processes_created numeric
@attribute directories_searched numeric
@attribute files_written numeric
@attribute mutexes_opened numeric
@attribute regkeys_closed numeric
@attribute libraries_loaded numeric
@attribute files_moved numeric
@attribute debugger_check numeric
@attribute regkeys_written numeric
@attribute services_created numeric
@attribute services_started numeric
@attribute system_modified numeric
@attribute files_executed numeric
@attribute files_read numeric
@attribute processes_modified numeric
@attribute directories_deleted numeric
@attribute files_modified numeric
@attribute procmem_written numeric
@attribute dlls_loaded numeric
@attribute class {emf_good,emf_bad,jpg_good,jpg_bad,gif_good,gif_bad,doc_good,doc_bad,docx_good,docx_bad,WMF_good,WMF_bad,bmp_good,bmp_bad,pptx_good,pptx_bad,png_good,png_bad,xls_good,xls_bad,xlsx_good,xlsx_bad,pdf_good,pdf_bad,exe_good,exe_bad,zip_good,zip_bad,rtf_good,rtf_bad,ppt_good,ppt_bad,xml_good,xml_bad,xhtml_good,xhtml_bad,tif_good,tif_bad,elf_good,elf_bad,sh_good,sh_bad,other_good,other_bad}

@data
0,0,0,3415,0,102,0,1,0,0,7,1,0,52,68,0,31,0,2,118,0,2,6,36,0,1,0,0,0,0,0,92,73,0,4,0,46,gif_good
0,21,1,7804,27,412,96,0,1,16,18,6,35,4711,204,1,32,0,0,236,275,33,2328,246,1,39,31,0,1,0,0,250,2113,0,20,0,187,doc_good
0,0,0,3349,0,98,4,1,0,0,5,1,0,46,62,0,29,0,2,118,0,0,2,38,0,1,0,0,0,0,0,87,3,0,4,0,27,gif_good
0,11,0,7664,21,315,57,0,1,16,15,6,33,4585,173,0,30,0,0,164,6,11,2174,214,1,14,30,0,0,0,0,523,190,0,16,0,178,docx_good
0,0,0,3349,0,93,4,1,0,0,5,1,0,46,62,0,29,0,2,118,0,0,2,38,0,1,0,0,0,0,0,87,3,0,4,0,27,gif_good
0,15,1,9005,27,433,99,0,2,16,21,9,36,5090,218,1,33,0,0,365,24,11,2483,263,1,50,36,0,1,0,0,1120,261,0,766,0,189,docx_good
0,0,0,3412,0,106,0,1,0,0,7,1,0,52,65,0,30,0,2,118,0,2,6,36,0,1,0,0,0,0,0,89,74,0,4,0,45,gif_good
29,0,3,812,33,94,67,0,0,6,19,30,2,239,175,3,10,0,1,2370,0,9,191,134,0,1,24,0,0,0,0,8,5,0,11,65,61,pdf_good
0,23,1,8586,29,464,98,0,1,16,18,6,36,5101,213,1,31,0,0,369,217,13,2469,259,1,64,35,0,1,0,0,256,300,0,24,0,188,doc_good
0,0,0,3412,0,102,0,1,0,0,7,1,0,52,66,0,31,0,2,118,0,2,6,35,0,1,0,0,0,0,0,90,72,0,4,0,46,gif_good
0,15,1,8316,29,376,99,0,1,16,20,6,36,4881,192,1,30,0,1,301,5,13,2394,265,1,30,35,0,1,0,0,237,271,0,15,0,199,doc_good
0,15,1,8402,21,360,95,0,2,16,19,9,35,4929,201,1,33,0,0,365,89,11,2432,248,1,48,35,0,1,0,0,1248,256,0,967,0,185,docx_good
0,0,0,3412,0,107,0,1,0,0,7,1,0,52,65,0,30,0,2,118,0,2,6,35,0,1,0,0,0,0,0,89,74,0,4,0,46,gif_good
0,7,2,8108,29,296,69,0,0,15,16,5,31,4345,153,2,33,0,0,143,2,12,1533,219,1,40,23,0,1,0,0,4915,152,0,9,0,180,pptx_good
0,13,1,8084,29,349,80,0,1,16,15,7,32,4444,212,1,30,0,0,190,6,11,1530,184,1,26,22,0,0,0,0,242,223,0,16,0,183,doc_good
29,0,0,288,0,68,47,0,0,2,12,21,2,57,105,0,6,0,1,1244,0,2,58,121,0,1,3,0,0,0,0,3,4,0,3,65,26,pdf_good
0,0,0,3289,0,130,1,1,0,0,4,1,0,63,82,0,41,0,1,122,0,0,1,69,0,1,0,0,0,0,0,98,4,0,6,0,35,bmp_good
0,0,0,66,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,8,bmp_good
0,15,2,9126,29,337,93,0,1,16,18,6,34,5569,193,2,31,0,0,236,5,13,2313,250,1,43,32,0,2,0,0,238,253,0,15,0,187,doc_good
0,7,0,8440,27,262,63,0,0,15,14,5,30,4600,148,0,31,0,0,142,2,12,1764,178,1,16,24,0,0,0,0,1690,192,0,9,0,187,pptx_good
0,11,0,8580,21,324,58,0,1,16,14,6,34,5265,200,0,30,0,0,224,10,11,2182,210,1,14,30,0,0,0,0,279,184,0,14,0,184,doc_good
0,0,0,3280,0,124,1,1,0,0,4,1,0,63,84,0,43,0,1,122,0,0,1,69,0,1,0,0,0,0,0,100,4,0,6,0,35,jpg_good
0,17,1,9302,27,474,96,0,1,21,18,6,34,5748,241,1,30,0,0,374,13,13,2404,245,1,53,42,0,1,0,0,321,307,0,24,0,186,doc_good
29,0,3,812,36,94,67,0,0,6,17,30,2,239,162,3,10,0,1,2225,0,9,191,132,0,1,24,0,0,0,0,8,7,0,8,65,61,pdf_good
0,12,3,10423,36,459,107,0,1,24,26,15,35,7436,268,3,35,0,0,258,37,18,2845,273,1,13,62,0,0,0,0,533,194,0,29,0,229,docx_good
29,0,0,288,0,68,47,0,0,2,12,21,2,57,94,0,6,0,1,1129,0,2,58,121,0,1,3,0,0,0,0,3,4,0,0,65,26,pdf_good
0,0,0,3270,0,103,0,0,0,0,4,1,0,45,65,0,31,0,2,118,0,0,2,37,0,1,0,0,0,0,0,90,2,0,4,0,26,WMF_good
29,0,3,812,29,94,67,0,0,6,16,30,2,239,164,3,10,0,1,2249,0,9,191,131,0,1,24,0,0,0,0,8,5,0,11,65,59,pdf_good
0,7,2,8157,29,656,69,0,0,15,16,5,30,4447,162,2,29,0,0,143,2,12,1533,185,1,85,23,0,1,0,0,7883,228,0,9,0,183,pptx_good
0,0,0,3415,0,98,0,1,0,0,7,1,0,52,69,0,31,0,2,118,0,2,6,35,0,1,0,0,0,0,0,93,73,0,4,0,45,gif_good
0,5,0,3848,11,171,17,0,0,13,14,6,31,2733,109,0,15,0,0,48,5,7,1068,125,1,3,14,0,0,0,0,170,134,0,10,0,158,doc_good
0,0,0,17,0,2,0,2,0,0,1,0,0,6,1,0,2,0,1,8,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,jpg_good
0,11,0,8590,31,273,88,0,2,16,17,6,32,5109,196,0,29,0,0,242,31,10,2522,223,1,19,30,0,0,0,0,531,186,0,153,0,191,docx_good
0,12,3,9228,34,392,79,0,25,18,25,14,32,6140,216,3,37,0,0,155,43,19,2015,207,1,19,44,0,0,0,0,1917,277,0,23,0,226,pptx_good
0,0,0,1952,0,31,10,0,0,0,3,0,8,1683,15,0,1,0,0,5,0,3,817,42,1,1,5,0,0,0,0,4,55,0,0,0,41,pptx_good
0,17,1,7174,27,394,85,0,1,16,16,6,35,3660,215,1,36,0,0,172,50,13,1586,179,1,33,22,0,1,0,0,277,285,0,19,0,187,doc_good
0,15,1,9152,19,463,102,0,1,16,21,6,34,5811,175,1,34,0,0,364,6,30,2446,248,1,37,34,0,1,0,0,510,1704,0,17,0,187,docx_good
29,0,0,304,0,68,47,0,0,2,13,21,2,62,150,0,6,0,1,2056,0,2,58,127,0,1,3,0,0,0,0,3,4,0,3,65,28,pdf_good
0,0,0,3415,0,106,0,1,0,0,7,1,0,52,67,0,29,0,2,118,0,2,6,35,0,1,0,0,0,0,0,91,72,0,4,0,45,gif_good
0,3,0,7097,21,154,47,0,0,13,13,5,25,3982,136,0,27,0,0,135,2,8,1391,151,1,5,22,0,0,0,0,1838,110,0,8,0,157,pptx_good
0,15,1,8533,27,384,104,0,1,16,20,9,36,4933,205,1,33,0,0,304,6,31,2450,258,1,34,36,0,1,0,0,251,1401,0,19,0,193,doc_good
0,11,1,8381,31,320,88,0,1,16,17,6,32,4733,187,1,31,0,0,240,5,11,2310,228,1,21,30,0,0,0,0,231,196,0,15,0,183,doc_good
0,0,0,3421,0,104,0,1,0,0,7,1,0,52,66,0,31,0,2,118,0,2,6,35,0,1,0,0,0,0,0,90,73,0,4,0,45,gif_good
0,12,0,9088,29,457,88,0,2,16,18,15,33,6418,253,0,32,0,0,247,33,12,2700,249,1,15,30,0,0,0,0,568,196,0,21,0,200,docx_good
0,0,0,3415,0,108,0,1,0,0,7,1,0,52,67,0,29,0,2,118,0,2,6,36,0,1,0,0,0,0,0,91,73,0,4,0,45,gif_good
0,17,1,7827,29,364,87,0,1,16,18,6,33,4474,188,1,30,0,0,176,5,13,2159,226,1,28,29,0,0,0,0,230,275,0,14,0,183,doc_good
0,7,0,8155,29,524,67,0,0,15,12,8,30,4500,161,0,30,0,0,152,2,12,1530,172,1,58,23,0,0,0,0,2445,213,0,9,0,181,pptx_good
0,15,1,8546,27,455,104,0,1,16,21,9,36,4942,205,1,32,0,0,301,6,11,2450,270,1,42,36,0,1,0,0,251,257,0,19,0,194,doc_good
0,0,0,3412,0,107,0,1,0,0,7,1,0,52,66,0,31,0,2,118,0,2,6,36,0,1,0,0,0,0,0,90,72,0,4,0,46,gif_good
0,12,3,9275,28,437,104,0,1,19,24,15,35,6496,235,3,38,0,0,248,37,18,2772,262,1,24,56,0,0,0,0,606,220,0,28,0,226,docx_good
0,13,0,8057,19,346,54,0,2,16,14,6,34,4512,176,0,34,0,0,164,7,11,2142,197,1,13,27,0,0,0,0,505,207,0,17,0,179,docx_good
0,0,0,3280,0,127,1,1,0,0,4,1,0,63,83,0,41,0,1,122,0,0,1,69,0,1,0,0,0,0,0,99,4,0,6,0,35,jpg_good
0,17,1,9329,27,418,97,0,1,16,17,7,35,5595,222,1,33,0,0,254,86,33,2334,245,1,42,32,0,1,0,0,263,2419,0,25,0,191,doc_good
0,7,2,8209,22,832,75,0,0,15,18,8,32,5760,201,2,34,0,0,152,2,32,1601,198,1,109,24,0,1,0,0,10139,872,0,10,0,193,pptx_good
0,15,1,9029,27,391,104,0,1,16,20,9,36,4984,204,1,32,0,0,366,11,31,2473,259,1,34,36,0,1,0,0,434,1085,0,26,0,197,docx_good
0,11,0,7849,29,333,80,0,1,16,14,6,35,4413,192,0,30,0,1,172,6,11,1511,175,1,23,21,0,0,0,0,234,213,0,15,0,195,doc_good
0,7,0,6721,21,198,45,0,2,16,13,6,32,3568,170,0,29,0,0,160,45,6,1438,142,1,9,19,0,0,0,0,540,164,0,160,0,169,docx_good
0,7,0,8068,27,420,62,0,0,15,17,5,30,4087,157,0,33,0,0,143,2,12,1481,174,1,27,23,0,0,0,0,3997,236,0,9,0,180,pptx_good
29,0,0,288,0,68,47,0,0,2,13,21,2,57,104,0,6,0,1,1236,0,2,58,122,0,1,3,0,0,0,0,3,4,0,3,65,26,pdf_good
0,15,1,8514,29,430,94,0,2,16,18,6,33,4942,200,1,30,0,0,364,7,10,2417,242,1,40,33,0,1,0,0,380,242,0,19,0,184,docx_good
29,0,0,288,0,68,47,0,0,2,12,21,2,57,108,0,6,0,1,1289,0,2,58,122,0,1,3,0,0,0,0,3,4,0,3,65,26,pdf_good
0,13,0,8126,29,365,85,0,2,16,15,6,33,5041,195,0,30,0,0,240,7,10,2507,225,1,14,30,0,0,0,0,564,197,0,19,0,185,docx_good
0,19,1,8125,27,414,92,0,1,16,18,7,36,4813,226,1,33,0,0,386,11,13,2359,252,1,29,36,0,1,0,0,269,281,0,19,0,189,doc_good
0,7,1,8223,21,264,64,0,0,15,13,5,30,4299,154,1,29,0,0,143,2,12,1579,191,1,17,23,0,0,0,0,3054,211,0,8,0,185,pptx_good
0,17,2,7904,29,373,90,0,1,16,17,6,34,4630,194,2,31,0,0,236,6,13,2282,241,1,50,30,0,2,0,0,238,315,0,16,0,184,doc_good
0,0,0,3415,0,106,0,1,0,0,7,1,0,52,67,0,29,0,2,118,0,2,6,35,0,1,0,0,0,0,0,91,77,0,4,0,46,gif_good
0,17,1,8113,27,533,97,0,1,16,16,6,36,4882,299,1,32,0,0,240,157,13,2385,244,1,44,31,0,1,0,0,376,313,0,36,0,191,doc_good
29,0,0,288,0,68,47,0,0,2,12,21,2,57,101,0,6,0,1,1237,0,2,58,121,0,1,3,0,0,0,0,3,4,0,3,65,26,pdf_good
0,12,3,9390,36,413,106,0,26,19,29,15,47,6609,256,3,35,0,1,248,47,18,2780,296,1,15,51,0,0,0,0,323,225,0,30,0,257,doc_good
0,16,0,8451,27,461,88,0,2,16,18,6,33,5292,196,0,30,0,0,236,7,10,2609,241,1,11,30,0,0,0,0,530,192,0,19,0,193,docx_good
0,5,0,3587,11,137,17,0,0,13,13,6,31,2727,99,0,17,0,0,47,6,7,1068,129,1,2,14,0,0,0,0,161,126,0,11,0,156,doc_good
0,13,0,7891,21,362,79,0,2,16,15,6,33,4927,181,0,29,0,0,228,7,10,2395,215,1,21,29,0,0,0,0,509,195,0,18,0,179,docx_good
0,0,0,3415,0,98,0,1,0,0,7,1,0,52,74,0,36,0,2,118,0,2,6,35,0,1,0,0,0,0,0,98,74,0,4,0,45,gif_good
0,15,2,8282,27,555,67,0,0,15,16,5,30,4806,180,2,32,0,0,143,2,12,1637,209,1,79,23,0,2,0,0,2738,230,0,9,0,182,pptx_good
0,7,1,8112,30,490,64,0,0,15,16,5,30,4321,158,1,33,0,0,143,2,12,1510,213,1,64,23,0,0,0,0,2597,267,0,9,0,189,pptx_good
0,0,0,3289,0,131,1,1,0,0,4,1,0,63,81,0,39,0,1,122,0,0,1,69,0,1,0,0,0,0,0,97,4,0,6,0,35,jpg_good
29,0,0,551,5,76,48,0,0,2,12,30,2,223,164,0,10,0,1,2249,0,9,174,128,0,1,3,0,0,0,0,7,4,0,9,65,38,pdf_good
0,0,0,3421,0,106,0,1,0,0,7,1,0,52,66,0,31,0,2,118,0,2,6,35,0,1,0,0,0,0,0,90,72,0,4,0,45,gif_good
0,11,1,7994,11,270,79,0,2,16,16,6,32,4542,162,1,30,0,0,224,7,10,2259,222,1,25,29,0,0,0,0,315,215,0,17,0,175,docx_good
0,17,1,8662,30,405,377,0,2,16,19,6,35,4886,211,1,31,0,0,370,8,13,2672,254,1,26,322,0,1,0,0,677,283,0,23,0,187,docx_good
29,0,0,304,0,68,47,0,0,2,11,21,2,62,143,0,6,0,1,2000,0,2,58,127,0,1,3,0,0,0,0,3,4,0,3,65,28,pdf_good
0,17,1,8609,27,395,101,0,1,16,18,9,36,5090,215,1,30,0,0,369,7,13,2487,261,1,38,36,0,1,0,0,258,283,0,20,0,191,doc_good
29,0,0,288,0,68,47,0,0,2,12,21,2,57,94,0,6,0,1,1130,0,2,58,122,0,1,3,0,0,0,0,3,4,0,0,65,26,pdf_good
0,15,1,8816,29,398,86,0,1,16,18,6,36,5486,214,1,30,0,0,237,15,11,2280,250,1,28,31,0,1,0,0,262,229,0,24,0,189,doc_good
0,7,0,7962,29,249,62,0,0,15,14,5,30,4056,148,0,31,0,0,142,2,12,1479,191,1,16,23,0,0,0,0,1208,200,0,9,0,182,pptx_good
0,0,0,3270,0,131,1,1,0,0,4,1,0,63,81,0,43,0,1,122,0,0,1,69,0,1,0,0,0,0,0,97,4,0,6,0,35,tif_good
0,0,0,3412,0,101,0,1,0,0,7,1,0,52,68,0,32,0,2,118,0,2,6,35,0,1,0,0,0,0,0,92,73,0,4,0,46,gif_good
0,7,3,8145,28,473,70,0,0,15,18,5,30,4542,171,3,33,0,0,143,2,12,1535,187,1,70,23,0,2,0,0,2737,257,0,9,0,187,pptx_good
0,3,0,7775,29,251,62,0,0,15,14,5,30,4025,151,0,29,0,0,142,2,8,1463,200,1,13,23,0,0,0,0,3142,190,0,9,0,180,pptx_good
0,19,1,8074,21,413,90,0,1,16,18,9,37,5032,202,1,34,0,0,368,6,13,2447,246,1,41,35,0,1,0,0,260,286,0,18,0,189,doc_good
0,11,0,8787,31,307,85,0,1,16,14,6,33,5672,192,0,30,0,0,236,6,11,2334,225,1,21,30,0,0,0,0,236,194,0,16,0,186,doc_good
29,0,0,304,0,68,47,0,0,2,13,21,2,62,143,0,6,0,1,1995,0,2,58,127,0,1,3,0,0,0,0,3,4,0,3,65,28,pdf_good
0,13,2,9683,21,357,97,0,1,16,22,6,32,5709,175,2,33,0,0,301,5,11,2394,270,1,35,34,0,2,0,0,234,251,0,14,0,183,doc_good
0,11,0,8470,21,338,81,0,2,16,15,6,34,5261,187,0,30,0,0,227,346,11,2533,224,1,20,31,0,0,0,0,830,193,0,487,0,183,docx_good
0,12,3,9246,34,428,98,0,1,18,23,15,32,6166,238,3,36,0,0,248,31,18,2693,263,1,17,49,0,0,0,0,284,199,0,23,0,221,doc_good
0,0,0,1952,0,30,10,0,0,0,3,0,8,1683,15,0,1,0,0,5,0,3,817,45,1,1,5,0,0,0,0,4,55,0,0,0,41,pptx_good
0,5,0,3453,11,137,17,0,0,13,13,6,31,2707,101,0,18,0,0,47,6,7,1055,131,1,2,14,0,0,0,0,161,127,0,11,0,156,doc_good
0,0,0,3280,0,124,1,1,0,0,4,1,0,63,82,0,40,0,1,122,0,0,1,69,0,1,0,0,0,0,0,98,4,0,6,0,35,png_good
0,8,4,9361,37,441,80,0,23,18,27,14,41,6108,230,4,37,0,0,155,44,19,2046,237,1,21,44,0,0,0,0,4677,297,0,23,0,251,pptx_good
29,0,0,288,0,68,47,0,0,2,11,21,2,61,126,0,6,0,1,1667,0,2,58,122,0,1,3,0,0,0,0,3,4,0,3,65,26,pdf_good
0,0,0,3289,0,130,1,1,0,0,4,1,0,63,81,0,39,0,1,122,0,0,1,69,0,1,0,0,0,0,0,97,4,0,6,0,35,png_good
0,0,0,3286,0,129,1,1,0,0,4,1,0,63,79,0,40,0,1,122,0,0,1,69,0,1,0,0,0,0,0,95,4,0,6,0,35,bmp_good
0,3,0,7539,19,186,47,0,0,15,13,5,29,3845,138,0,32,0,0,137,2,8,1303,160,1,10,22,0,0,0,0,3180,123,0,8,0,170,pptx_good
0,7,1,8169,27,467,75,0,0,15,18,5,32,4280,148,1,34,0,0,143,2,32,1592,189,1,34,24,0,1,0,0,779,2205,0,9,0,187,pptx_good
0,0,0,3280,0,130,1,1,0,0,4,1,0,63,84,0,42,0,1,122,0,0,1,69,0,1,0,0,0,0,0,100,4,0,6,0,35,bmp_good
0,13,0,8100,31,366,83,0,2,16,16,6,33,4996,199,0,30,0,0,240,7,10,2491,224,1,24,30,0,0,0,0,515,194,0,19,0,189,docx_good
0,7,0,6800,19,215,47,0,1,16,14,6,32,3409,168,0,31,0,0,160,5,7,1449,153,1,5,21,0,0,0,0,224,164,0,13,0,169,doc_good
0,0,0,3280,0,128,1,1,0,0,4,1,0,63,86,0,45,0,1,122,0,0,1,69,0,1,0,0,0,0,0,102,4,0,6,0,35,png_good
0,23,1,8254,29,487,88,0,1,16,16,6,36,4891,255,1,32,0,0,175,19,33,1745,184,1,44,22,0,1,0,0,321,514,0,25,0,194,doc_good
0,17,1,8578,27,441,104,0,1,16,20,9,38,5102,224,1,32,0,0,301,7,33,2539,264,1,44,36,0,1,0,0,268,1973,0,20,0,198,doc_good
0,10,3,9266,36,400,79,0,21,18,25,14,41,5973,210,3,37,0,0,155,38,19,2029,227,1,19,44,0,0,0,0,1227,210,0,23,0,243,pptx_good
0,7,0,7957,29,224,62,0,0,15,12,5,30,4054,148,0,31,0,0,142,2,12,1477,201,1,12,23,0,0,0,0,1053,199,0,9,0,181,pptx_good
0,0,0,3415,0,106,0,1,0,0,7,1,0,52,69,0,31,0,2,118,0,2,6,35,0,1,0,0,0,0,0,93,73,0,4,0,45,gif_good
0,5,0,3378,11,127,17,0,0,13,13,6,31,2574,92,0,17,0,0,44,5,7,1015,126,1,2,14,0,0,0,0,154,127,0,10,0,154,doc_good
0,3,0,4081,11,145,16,0,13,13,13,6,30,2768,159,0,14,0,0,44,32,5,1081,116,1,2,13,0,0,0,0,608,107,0,27,0,157,docx_good
0,13,1,7689,29,311,79,0,1,16,16,6,33,3731,184,1,31,0,0,175,5,11,1584,169,1,23,21,0,0,0,0,226,221,0,14,0,183,doc_good
29,0,3,812,30,94,67,0,0,6,21,30,2,239,176,3,10,0,1,2380,0,9,191,133,0,1,24,0,0,0,0,8,6,0,11,65,60,pdf_good
0,3,0,2968,1,110,13,0,0,1,10,6,27,2350,62,0,13,0,0,31,3,5,980,104,1,1,8,0,0,0,0,144,104,0,7,0,125,doc_good
29,0,3,812,31,94,67,0,0,6,19,30,2,239,176,3,10,0,1,2382,0,9,191,133,0,1,24,0,0,0,0,8,5,0,11,65,61,pdf_good
0,11,0,7046,21,262,47,0,1,16,19,6,32,3731,173,0,31,0,0,164,6,11,1572,164,1,12,21,0,0,0,0,224,184,0,14,0,177,doc_good
29,0,3,812,32,98,67,0,0,6,19,30,2,239,182,3,10,0,1,2474,0,9,191,133,0,1,24,0,0,0,0,8,5,0,11,65,62,pdf_good
0,0,0,3277,0,128,1,1,0,0,4,1,0,63,81,0,42,0,1,122,0,0,1,69,0,1,0,0,0,0,0,97,4,0,6,0,35,jpg_good
0,0,0,3289,0,127,1,1,0,0,4,1,0,63,84,0,43,0,1,122,0,0,1,69,0,1,0,0,0,0,0,100,4,0,6,0,35,png_good
0,7,0,6701,21,228,46,0,1,16,13,6,32,3385,172,0,31,0,0,164,6,7,1346,147,1,8,20,0,0,0,0,223,164,0,14,0,169,doc_good
0,0,0,3279,0,128,1,1,0,0,4,1,0,63,83,0,44,0,1,122,0,0,1,69,0,1,0,0,0,0,0,99,4,0,6,0,35,tif_good
0,11,0,8508,19,284,57,0,1,16,15,6,33,5309,177,0,30,0,0,224,5,11,2181,221,1,13,30,0,0,0,0,234,193,0,14,0,181,doc_good
0,0,0,14,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,7,jpg_good
0,0,0,3343,0,95,4,0,0,0,5,1,0,46,66,0,32,0,2,118,0,0,2,37,0,1,0,0,0,0,0,91,3,0,4,0,27,gif_good
0,17,1,8422,29,476,95,0,1,16,16,6,39,4719,243,1,33,0,1,236,291,33,2325,244,1,40,31,0,1,0,0,305,977,0,31,0,211,doc_good
0,11,1,8638,31,316,88,0,1,16,16,6,32,5465,198,1,30,0,0,236,6,11,2267,235,1,27,30,0,0,0,0,242,193,0,16,0,186,doc_good
0,0,0,1569,0,35,0,1,0,0,5,0,0,40,6,0,5,0,0,24,0,2,7,21,0,1,0,0,0,0,0,5,73,0,2,0,38,jpg_good
0,3,1,6916,20,141,47,0,0,13,11,5,25,3762,134,1,30,0,0,135,2,8,1296,141,1,5,22,0,0,0,0,1541,111,0,8,0,161,pptx_good
0,13,1,8509,31,331,93,0,1,16,18,6,34,4867,193,1,30,0,0,366,6,11,2393,254,1,23,35,0,1,0,0,243,240,0,19,0,187,doc_good
0,0,0,1952,0,27,10,0,0,0,3,0,8,1683,15,0,1,0,0,5,0,3,817,42,1,1,5,0,0,0,0,4,55,0,0,0,41,pptx_good
0,7,0,3799,11,149,17,0,0,13,13,6,31,2604,103,0,17,0,0,44,6,7,1028,126,1,3,14,0,0,0,0,166,163,0,11,0,156,doc_good
0,7,1,8432,28,255,63,0,0,15,15,5,30,4574,150,1,32,0,0,143,2,12,1758,177,1,20,24,0,0,0,0,1293,216,0,9,0,190,pptx_good
0,3,0,8036,19,1103,47,0,0,15,13,5,30,3933,595,0,30,0,0,136,2,8,1305,197,1,10,22,0,0,0,0,2367,114,0,8,0,173,pptx_good
0,13,2,7977,29,303,90,0,1,16,17,6,33,4643,187,2,30,0,0,236,5,13,2286,256,1,24,30,0,2,0,0,232,248,0,15,0,183,doc_good
0,11,2,7854,29,274,90,0,2,16,18,6,33,4575,191,2,30,0,0,236,7,11,2266,235,1,11,30,0,1,0,0,363,191,0,19,0,179,docx_good
0,7,1,8174,27,462,72,0,0,15,20,5,32,4469,176,1,34,0,0,143,2,32,1577,198,1,69,24,0,1,0,0,2572,1748,0,9,0,186,pptx_good
0,3,0,7426,19,1066,47,0,0,13,13,5,26,3861,591,0,31,0,0,135,2,8,1299,141,1,5,22,0,0,0,0,2363,111,0,8,0,160,pptx_good
29,0,0,300,0,68,47,0,0,2,12,21,2,62,122,0,6,0,1,1671,0,2,58,125,0,1,3,0,0,0,0,3,4,0,0,65,28,pdf_good
0,17,1,8486,19,426,99,0,1,16,20,9,36,5103,205,1,34,0,0,370,7,13,2483,264,1,51,36,0,1,0,0,262,273,0,19,0,186,doc_good
0,0,0,3267,0,101,0,0,0,0,4,1,0,45,62,0,29,0,2,118,0,0,2,37,0,1,0,0,0,0,0,87,2,0,4,0,26,WMF_good
0,19,1,7831,29,366,97,0,1,16,17,6,37,4707,202,1,33,0,0,236,6,33,2333,239,1,40,31,0,1,0,0,254,1314,0,16,0,190,doc_good
0,17,1,8384,29,532,97,0,1,16,17,6,36,4859,261,1,29,0,0,239,55,13,2369,243,1,51,31,0,1,0,0,336,332,0,30,0,186,doc_good
0,7,1,8195,27,464,75,0,0,15,18,5,32,4515,158,1,34,0,0,143,2,32,1598,198,1,62,24,0,1,0,0,2590,374,0,9,0,186,pptx_good
0,11,0,8340,21,242,80,0,2,16,15,6,33,5216,179,0,31,0,0,228,109,11,2480,211,1,14,30,0,0,0,0,518,187,0,190,0,180,docx_good
0,9,0,6857,21,233,47,0,1,16,13,6,32,3545,174,0,30,0,0,164,6,7,1491,155,1,9,21,0,0,0,0,225,173,0,14,0,176,doc_good
0,0,0,1952,0,28,10,0,0,0,3,0,8,1683,15,0,1,0,0,5,0,3,817,48,1,1,5,0,0,0,0,4,55,0,0,0,41,pptx_good
